portNumber,portName,regionNumber,regionName,countryCode,countryName,latitudeDegrees,latitudeMinutes,latitudeHemisphere,longitudeDegrees,longitudeMinutes,longitudeHemisphere,publicationNumber,chartNumber,harborSize,harborType,shelter,erTide,erSwell,erIce,erOther,overheadLimits,chDepth,anDepth,cpDepth,otDepth,tide,maxVesselCode,goodHoldingGround,turningArea,firstPortOfEntry,usRep,etaMessage,ptCompulsory,ptAvailable,ptLocalAssist,ptAdvisable,tugsSalvage,tugsAssist,qtPratique,qtDerattCert,qtOther,cmTelephone,cmTelegraph,cmRadio,cmRadioTel,cmAir,cmRail,loWharves,loAnchor,loMedMoor,loBeachMoor,loIceMoor,medFacilities,garbageDisposal,degauss,dirtyBallast,crFixed,crMobile,crFloating,lifts100,lifts50,lifts25,lifts0,srLongshore,srElectrical,srSteam,srNavigEquip,srElectRepair,suProvisions,suWater,suFuel,suDiesel,suDeck,suEngine,repairCode,drydock,railway,
20360,ST MICHAEL,20185,ALASKA CONTINUED,US,United States,63,29,N,162,2,W,CP09,16240,V,OR,P,N,,N,Y,,,N,,,4,,Y,,,,Y,,Y,,,,,,,,,Y,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,C,,S,
16520,STOCKTON,16000,UNITED STATES W COAST,US,United States,37,57,N,121,18,W,CP07,18661,S,RN,E,Y,N,N,Y,Y,L,L,J,K,3,L,,Y,Y,N,Y,Y,Y,,,,Y,Y,,,Y,Y,Y,,Y,Y,Y,,,,,Y,Y,,N,Y,Y,Y,Y,,,,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,C,,M,
7470,STONINGTON,6585,UNITED STATES E COAST,US,United States,41,20,N,71,54,W,CP02,13214,V,RN,G,N,N,N,Y,N,O,N,O,,3,M,N,N,N,N,N,Y,,,,N,N,Y,N,,Y,,,,,Y,Y,,,,,Y,,,N,,,,,,,,,,,,Y,Y,Y,,Y,Y,Y,,,S,
6810,STONINGTON,6585,UNITED STATES E COAST,US,United States,44,9,N,68,40,W,CP01,13315,V,CN,G,N,N,Y,Y,N,N,N,P,,,M,,,N,N,N,N,N,,,N,N,Y,N,,Y,,,,,,Y,,,,,,,,N,Y,,,,,Y,,,,,,,Y,Y,Y,Y,,,,,,
8680,ST PETERSBURG,8650,US GULF COAST,US,United States,27,46,N,82,37,W,CP05,,S,CN,G,N,N,N,N,Y,N,M,N,,2,L,,Y,Y,N,Y,Y,,,,,Y,Y,,,Y,,,Y,Y,Y,Y,,,,,Y,,,Y,,Y,,,,,,Y,Y,,,,Y,Y,Y,Y,Y,Y,C,,S,
8920,ST ROSE,8650,US GULF COAST,US,United States,29,57,N,90,19,W,CP05,11370,V,RN,N,,N,N,N,Y,K,H,K,J,,L,,,,,Y,Y,,,Y,,,,Y,,Y,,,,Y,Y,Y,,,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,S,
4930,STURGEON BAY,4570,US LAKE MICHIGAN,US,United States,44,50,N,87,23,W,CP06,14919,S,LC,E,N,N,Y,Y,Y,N,J,N,,,L,Y,Y,N,N,Y,Y,,,,Y,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,,,,,Y,,,N,Y,Y,,,Y,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,A,,S,
5450,SUPERIOR,5230,US LAKE SUPERIOR,US,United States,46,44,N,92,4,W,CP06,14975,M,CB,E,N,N,Y,Y,Y,M,L,L,L,,L,Y,Y,Y,,N,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,,N,Y,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,A,L,,
19660,SWANPORT,19080,ALASKA,US,United States,61,5,N,146,24,W,CP09,16708,V,OR,F,,,,Y,,,E,,,9,,,,,,Y,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8440,SWANSBORO,6585,UNITED STATES E COAST,US,United States,34,41,N,77,8,W,CP04,11543,V,CN,F,N,N,N,Y,Y,O,P,P,,2,M,,,N,N,N,,,,,,,Y,Y,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,Y,,,,Y,Y,,Y,,,C,,M,
6760,SWANS ISLAND,6585,UNITED STATES E COAST,US,United States,44,8,N,68,27,W,CP01,13313,V,CN,G,Y,N,N,Y,N,N,N,P,,10,M,,,N,N,N,N,Y,,,N,N,Y,N,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,Y,Y,,,C,,,
17700,TACOMA,16000,UNITED STATES W COAST,US,United States,47,17,N,122,25,W,CP07,18453,M,CN,E,N,N,N,Y,Y,A,A,G,J,8,L,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,N,Y,Y,,Y,,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,A,M,M,
8670,TAMPA,8650,US GULF COAST,US,United States,27,55,N,82,27,W,CP05,,M,CN,E,N,N,N,Y,Y,H,G,J,K,2,L,Y,Y,Y,N,Y,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,A,M,,
19589,TANANI POINT,19080,ALASKA,US,United States,59,17,N,135,27,W,CP08,17317,V,CN,F,N,N,N,,,,,,J,,,,,,,Y,,Y,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,
8700,TARPON SPRINGS,8650,US GULF COAST,US,United States,28,9,N,82,46,W,CP05,11411,V,CN,N,N,N,Y,,Y,P,P,P,,2,M,,,N,N,N,N,,,,,,,,,Y,N,Y,Y,,Y,Y,,,,,Y,,,N,,,,,,,,,Y,,,Y,Y,Y,,Y,Y,Y,C,,S,
4430,TAWAS CITY,4300,US LAKE HURON,US,United States,44,16,N,83,30,W,CP06,14863,V,CN,P,N,N,Y,Y,Y,Q,M,P,,,M,Y,N,N,N,N,Y,,,,N,N,Y,Y,,,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,Y,Y,Y,,,,,,,,
19470,TENAKEE SPRINGS,19080,ALASKA,US,United States,57,47,N,135,12,W,CP08,17300,V,CN,F,N,N,,,,,,M,,12,,,,,,,,Y,,,,,,,,,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,N,N,N,N,N,,,,,,,,,,
56323,TERN ISLAND,56050,HAWAIIAN ISLANDS,US,United States,23,52,N,166,17,W,CP07,19402,V,CN,P,N,N,N,Y,,N,A,N,,1,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,C,,,
9160,TEXAS CITY,8650,US GULF COAST,US,United States,29,23,N,94,55,W,CP05,11324,S,CN,G,N,N,N,Y,,J,L,J,K,,L,,Y,Y,N,Y,Y,Y,,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,Y,,,,,Y,Y,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,C,,M,
16980,THE DALLES,16000,UNITED STATES W COAST,US,United States,45,36,N,121,11,W,CP07,18531,V,RN,E,N,N,N,Y,Y,N,,N,,,,,,,,,,Y,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
6990,THOMASTON,6585,UNITED STATES E COAST,US,United States,44,4,N,69,11,W,CP01,13301,V,RN,G,Y,N,Y,Y,Y,N,N,O,,9,M,,,N,N,N,N,Y,,,N,N,Y,N,,Y,,Y,Y,,Y,Y,,,,,Y,,,N,,,,,,,,,,,,Y,Y,Y,,Y,Y,Y,B,,S,
19860,THREE SAINTS BAY,19080,ALASKA,US,United States,57,7,N,153,30,W,CP09,16592,V,CN,G,,,,,,,,M,,6,,,,,,,,Y,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7405,TIVERTON,6585,UNITED STATES E COAST,US,United States,41,38,N,71,13,W,CP02,13221,S,RN,G,N,N,N,Y,Y,L,M,K,K,4,L,Y,,Y,N,N,Y,,,,N,Y,Y,Y,,Y,Y,,,Y,,Y,,,,,Y,,,N,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,C,,S,
19490,TODD,19080,ALASKA,US,United States,57,28,N,135,3,W,CP08,17338,V,CN,F,,,,,,,,L,,12,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16830,TOLEDO,16000,UNITED STATES W COAST,US,United States,44,37,N,123,56,W,CP07,18581,V,RN,E,,,N,N,Y,P,,P,,6,L,,,,N,Y,,Y,,,,Y,,,,Y,Y,,,,Y,Y,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,,N,N,N,Y,Y,Y,Y,Y,C,,S,
3560,TOLEDO,3400,US LAKE ERIE,US,United States,41,42,N,83,28,W,CP06,14847,M,RN,E,N,N,Y,Y,Y,L,M,L,M,,L,Y,Y,Y,,Y,Y,,,,N,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,,N,Y,Y,,Y,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,A,L,,
7840,TOMPKINSVILLE SI,6585,UNITED STATES E COAST,US,United States,40,38,N,74,4,W,CP02,12333,M,CN,G,N,N,N,Y,Y,H,H,J,,5,,Y,Y,Y,N,Y,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,,,
3420,TONAWANDA,3400,US LAKE ERIE,US,United States,43,2,N,78,53,W,CP06,14832,S,RN,E,N,N,N,Y,Y,O,O,O,,,M,,,,,,Y,,,,N,N,Y,Y,,Y,Y,,,Y,Y,Y,,,,,Y,,,N,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,C,,,
16870,TONGUE POINT,16000,UNITED STATES W COAST,US,United States,46,12,N,123,45,W,CP07,18521,V,RN,E,N,N,N,Y,Y,K,,N,,7,,,Y,,,,,Y,,Y,,Y,,,,Y,,Y,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,B,,,
19870,TRAP POINT,19080,ALASKA,US,United States,57,0,N,154,9,W,CP09,16591,V,CN,G,N,N,N,,,,,K,,9,,,,,,Y,,Y,,,,,,,,,Y,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,C,,,
4620,TRAVERSE CITY,4570,US LAKE MICHIGAN,US,United States,44,46,N,85,37,W,CP06,14913,V,CN,F,N,N,Y,Y,Y,M,M,N,M,,M,Y,Y,N,N,N,Y,,,,N,N,Y,Y,,Y,,N,N,Y,,Y,,,,,Y,,,N,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,C,,S,
3580,TRENTON,3400,US LAKE ERIE,US,United States,42,8,N,83,10,W,CP06,14848,V,RN,E,N,N,Y,Y,Y,L,L,L,N,,M,N,Y,N,,N,Y,,,,N,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,,,N,N,N,,,
8160,TRENTON,6585,UNITED STATES E COAST,US,United States,40,12,N,74,46,W,CP03,12314,V,RN,E,Y,N,Y,Y,Y,N,M,M,O,7,M,,,Y,N,N,Y,,,,,,Y,Y,,Y,,,,Y,Y,Y,,,,,Y,,,N,Y,,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,C,,,
8890,TRI-CITY PORT,8650,US GULF COAST,US,United States,38,43,N,90,12,W,CP05,,L,RN,E,N,N,,Y,Y,O,,,,,L,,,,Y,Y,,Y,,,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,B,L,M,
7740,TROY,6585,UNITED STATES E COAST,US,United States,42,44,N,73,42,W,CP02,12348,V,RN,G,N,N,N,Y,Y,O,O,O,O,5,M,,,N,N,N,Y,,,,,Y,Y,Y,,Y,,,,Y,Y,,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,,,C,,M,
5470,TWO HARBORS,5230,US LAKE SUPERIOR,US,United States,47,1,N,91,39,W,CP06,14966,S,CB,G,N,N,N,Y,,M,L,L,,,L,Y,Y,N,N,N,Y,,,,,Y,Y,Y,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,,,,,,,
4900,TWO RIVERS,4570,US LAKE MICHIGAN,US,United States,44,9,N,87,34,W,CP06,14903,V,CB,F,N,N,Y,Y,Y,P,H,P,,,M,Y,Y,N,N,,Y,,N,,N,N,Y,Y,,Y,,Y,Y,,Y,Y,,,,,Y,,,N,,,,,,,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,B,,,
20230,UGASHIK,20185,ALASKA CONTINUED,US,United States,57,32,N,157,25,W,CP09,16011,V,RN,F,N,N,N,Y,,,,,,,,,,,,Y,,Y,,,,,,,,,Y,,Y,Y,,Y,Y,,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,C,,,
20370,UNALAKLEET,20185,ALASKA CONTINUED,US,United States,63,53,N,160,47,W,CP09,16200,V,OR,P,N,N,N,Y,,,L,,,3,,,,,,Y,,Y,,,,,,,,,Y,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,
20130,UNALASKA,20095,ALEUTIAN ISLANDS,US,United States,53,52,N,166,32,W,CP09,16529,V,CN,P,N,N,N,,,L,,K,,2,,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,Y,,,,Y,Y,,,,,,,,,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,,,,
20060,UNGA,19080,ALASKA,US,United States,55,11,N,160,30,W,CP09,16553,V,OR,P,N,N,N,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19190,UNION BAY,19080,ALASKA,US,United States,55,46,N,132,13,W,CP08,17423,V,CN,G,N,N,N,,,,A,L,,14,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19900,UYAK,19080,ALASKA,US,United States,57,38,N,154,0,W,CP09,16599,V,CN,F,N,N,N,Y,,,B,,,14,,,,,,Y,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19670,VALDEZ,19080,ALASKA,US,United States,61,7,N,146,15,W,CP09,16707,V,CN,G,N,N,N,Y,,A,,H,A,12,L,,,Y,N,Y,Y,Y,,,,Y,Y,,,Y,Y,Y,Y,Y,,Y,,,,,Y,Y,,Y,Y,Y,,Y,,,,Y,N,N,N,N,Y,Y,N,N,N,N,C,,,
16950,VANCOUVER,16000,UNITED STATES W COAST,US,United States,45,38,N,122,41,W,CP07,18526,M,RN,E,N,N,N,Y,Y,H,J,J,,1,L,,Y,Y,Y,Y,N,Y,,Y,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,N,Y,Y,,,Y,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,B,,S,
16140,VENTURA,16000,UNITED STATES W COAST,US,United States,34,17,N,119,17,W,CP07,18725,V,OR,P,N,N,N,N,,O,J,N,,4,L,,,,,,Y,,,,,,,,,Y,,,Y,,,Y,Y,,,,,,,,,,,,,,,N,N,N,Y,Y,Y,Y,,Y,,,,,,
3510,VERMILION,3400,US LAKE ERIE,US,United States,41,26,N,82,22,W,CP06,14826,V,RN,E,N,N,Y,Y,Y,P,P,P,,,M,N,N,Y,,N,Y,,,,N,Y,Y,,,Y,Y,Y,Y,,,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,,,Y,Y,C,,S,
20190,VILLAGE COVE,20185,ALASKA CONTINUED,US,United States,57,8,N,170,16,W,CP09,16382,V,OR,P,N,N,N,Y,,,G,,,3,,Y,,,,,,,,,,,,,,,Y,,Y,Y,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,C,,S,
6840,VINALHAVEN,6585,UNITED STATES E COAST,US,United States,44,3,N,68,50,W,CP01,13305,V,CN,G,Y,N,Y,Y,N,O,M,P,,9,M,,,Y,N,Y,Y,,,,N,N,Y,N,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,C,S,S,
7350,VINEYARD HAVEN,6585,UNITED STATES E COAST,US,United States,41,27,N,70,36,W,CP02,13238,V,CB,G,N,N,Y,Y,N,N,M,M,,2,M,Y,,N,N,N,N,N,,,Y,Y,Y,Y,,Y,,,,Y,,Y,,,,,Y,,,N,,,,,,,Y,,,,,,Y,Y,,Y,,,C,,S,
20470,WAINWRIGHT,20185,ALASKA CONTINUED,US,United States,70,39,N,160,0,W,CP09,16085,V,OR,P,N,N,Y,Y,,,,,,1,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,
16810,WALDPORT,16000,UNITED STATES W COAST,US,United States,44,26,N,124,4,W,CP07,18561,V,CN,G,,,N,Y,Y,P,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,
16560,WALNUT GROVE,16000,UNITED STATES W COAST,US,United States,38,14,N,121,31,W,CP07,18662,V,RN,E,N,N,N,Y,Y,O,,,,2,,,,,N,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
19140,WARD COVE,19080,ALASKA,US,United States,55,24,N,131,44,W,CP08,17428,V,CN,G,N,N,N,Y,,A,B,J,,13,,Y,,,,,,Y,,,,,,,,Y,,,Y,,,Y,Y,,,,Y,N,,,,,,,,,,Y,Y,Y,N,N,Y,Y,N,N,N,N,,,,
16840,WARRENTON,16000,UNITED STATES W COAST,US,United States,46,10,N,123,55,W,CP07,18521,V,RN,E,,,N,N,Y,P,,,,7,,,Y,,,Y,,Y,,,,,,,,Y,,,,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,N,Y,N,Y,,Y,Y,,,,,C,,S,
8318,WARWICK,6585,UNITED STATES E COAST,US,United States,37,27,N,77,25,W,CP03,12251,S,RN,E,N,N,N,N,,L,L,N,,4,M,,Y,N,N,N,Y,,,,,,Y,Y,,Y,,,,,Y,Y,,,,,Y,,,N,Y,,,,,,Y,,Y,,,,Y,Y,Y,Y,,,,,,
5400,WASHBURN,5230,US LAKE SUPERIOR,US,United States,46,40,N,90,53,W,CP06,14974,V,CN,F,N,N,Y,Y,N,M,L,N,,,M,N,N,,N,N,Y,,,,N,N,Y,Y,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,C,,,
8390,WASHINGTON,6585,UNITED STATES E COAST,US,United States,35,33,N,77,3,W,CP04,11554,V,RN,G,N,N,N,Y,Y,O,N,N,,,M,,,N,N,N,N,N,,,,,Y,Y,,Y,,,,,Y,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,,,C,,S,
19320,WASHINGTON BAY,19080,ALASKA,US,United States,56,44,N,134,21,W,CP08,17370,V,CN,G,N,N,N,,,,,L,,,,,,,,,,Y,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
8230,WASHINGTON D.C.,6585,UNITED STATES E COAST,US,United States,38,52,N,77,2,W,CP03,12289,S,RN,E,N,N,N,Y,Y,N,N,N,,3,M,,,Y,Y,,Y,,,,N,N,Y,,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,C,,S,
5490,WASHINGTON HARBOR,5230,US LAKE SUPERIOR,US,United States,47,55,N,89,9,W,CP06,14976,V,CN,E,N,N,Y,Y,,N,L,N,,,M,Y,N,N,N,N,Y,,,,N,N,Y,Y,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,,,,,,,
16970,WASHOUGAL,16000,UNITED STATES W COAST,US,United States,45,35,N,122,21,W,CP07,18523,V,RN,E,N,N,N,Y,Y,,,,,1,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,C,,,
19250,WATERFALL,19080,ALASKA,US,United States,55,18,N,133,14,W,CP08,17407,V,OR,P,N,N,N,,,,A,M,L,8,,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
4830,WAUKEGAN,4570,US LAKE MICHIGAN,US,United States,42,22,N,87,49,W,CP06,14904,S,CB,F,N,N,Y,Y,Y,N,M,N,,,M,Y,Y,N,N,N,Y,,,,N,N,Y,Y,,Y,Y,,,Y,,Y,,,,,Y,,,N,,,,,,,,Y,,,,,Y,Y,Y,Y,Y,Y,C,,S,
7760,WEEHAWKEN,6585,UNITED STATES E COAST,US,United States,40,46,N,74,1,W,CP02,12335,S,RN,G,N,N,N,,,H,H,K,,4,L,,,Y,N,N,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,,,N,Y,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,,
17040,WESTHAVEN COVE,16000,UNITED STATES W COAST,US,United States,46,55,N,124,7,W,CP07,18502,V,RN,E,N,N,N,Y,,O,,N,,8,,,,,,,Y,,,,,Y,,,,Y,,Y,Y,,,Y,,,,,N,Y,,,Y,,,,Y,Y,,,Y,N,N,Y,,Y,Y,N,Y,N,B,,,
8260,WEST POINT,6585,UNITED STATES E COAST,US,United States,37,32,N,76,48,W,CP03,12243,V,RN,E,N,N,N,Y,,N,N,N,O,3,M,,,N,N,N,Y,,,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,,Y,Y,Y,C,,M,
16880,WESTPORT,16000,UNITED STATES W COAST,US,United States,46,8,N,123,23,W,CP07,18523,V,RN,E,N,N,N,Y,Y,L,,,,7,,,,,,Y,,Y,,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
4680,WHITE LAKE,4570,US LAKE MICHIGAN,US,United States,43,23,N,86,21,W,CP06,14935,S,RN,E,N,N,Y,Y,Y,P,P,P,,,M,Y,Y,N,N,N,Y,,,,N,N,Y,Y,,,,,,,,Y,Y,,,,,,,N,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,B,,S,
19680,WHITTIER,19080,ALASKA,US,United States,60,50,N,148,40,W,CP09,16706,V,CN,G,,,,Y,,,,J,,10,,,,,,Y,,Y,,,,,,,,Y,,Y,Y,Y,Y,Y,,,,,N,N,,,,,,,,,,N,Y,N,N,N,,Y,Y,Y,N,N,,,,
17030,WILLAPA HARBOR,16000,UNITED STATES W COAST,US,United States,46,41,N,123,45,W,CP07,18504,V,RN,E,N,N,N,Y,,L,,M,,8,,,Y,Y,,,Y,,,Y,,,Y,,,Y,Y,Y,,Y,Y,Y,Y,,,,Y,Y,,N,Y,,,,,Y,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,C,,S,
4810,WILMETTE,4570,US LAKE MICHIGAN,US,United States,42,5,N,87,41,W,CP06,14926,V,CB,F,N,N,Y,Y,Y,Q,P,P,,,M,Y,Y,N,N,N,Y,,,,N,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,,,,,,,,N,,,,,,N,N,N,,,N,N,Y,Y,Y,Y,,,C,,,
8470,WILMINGTON,6585,UNITED STATES E COAST,US,United States,34,14,N,77,57,W,CP04,11537,M,RN,G,N,N,N,Y,,J,K,K,J,4,L,Y,Y,Y,N,Y,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,Y,Y,,Y,Y,,,Y,Y,,N,N,Y,Y,Y,Y,Y,Y,C,S,,
8050,WILMINGTON,6585,UNITED STATES E COAST,US,United States,39,44,N,75,33,W,CP03,12311,M,RN,G,N,N,N,Y,Y,M,M,H,J,6,L,,,Y,N,Y,Y,,,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,A,,M,
16030,WILSON COVE,16000,UNITED STATES W COAST,US,United States,33,0,N,118,33,W,CP07,18763,V,CN,F,N,Y,N,Y,,,L,M,,4,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,Y,Y,,,,Y,Y,,,,,,,,,,N,Y,N,N,N,Y,Y,Y,Y,N,N,,,,
16790,WINCHESTER BAY,16000,UNITED STATES W COAST,US,United States,43,41,N,124,11,W,CP07,18584,V,RN,E,N,N,N,,,P,,,,5,,,,,N,,Y,Y,,,,,,,,Y,,Y,,,,Y,,,,,Y,Y,,,,,,,,,,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,,,,
17320,WINSLOW,16000,UNITED STATES W COAST,US,United States,47,37,N,122,31,W,CP07,18449,V,CN,E,N,N,N,,,,L,J,,8,,Y,,,,,,Y,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,C,,,
6680,WINTER HARBOR,6585,UNITED STATES E COAST,US,United States,44,23,N,68,5,W,CP01,13322,V,CN,G,Y,N,N,Y,N,F,F,P,,10,M,Y,Y,N,N,Y,N,Y,,,N,N,Y,N,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,Y,Y,Y,,Y,,,C,,S,
6890,WINTERPORT,6585,UNITED STATES E COAST,US,United States,44,38,N,68,51,W,CP01,13309,V,RN,F,Y,N,N,Y,Y,O,M,M,,12,M,,,Y,N,Y,,,,,N,N,Y,N,,Y,,,,,,Y,,,,,,,,N,,,,,,Y,Y,,Y,,,,Y,Y,Y,Y,Y,Y,C,,S,
19830,WOMENS BAY,19080,ALASKA,US,United States,57,43,N,152,31,W,CP09,16596,V,CN,G,N,N,N,Y,,L,,L,L,7,,,,,,Y,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,,,,
7360,WOODS HOLE,6585,UNITED STATES E COAST,US,United States,41,31,N,70,40,W,CP02,13235,V,CN,G,N,N,N,Y,N,O,M,L,,2,M,N,,N,N,N,,,,,N,N,,,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,,Y,,,C,,S,
19210,WRANGELL,19080,ALASKA,US,United States,56,28,N,132,23,W,CP08,17384,S,CN,G,N,N,N,,,L,M,J,K,14,M,Y,,Y,,,,Y,Y,,,Y,Y,,,Y,Y,Y,Y,Y,,Y,Y,,,,Y,Y,,,,,,,,,,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,,,
8460,WRIGHTSVILLE,6585,UNITED STATES E COAST,US,United States,34,13,N,77,49,W,CP04,11539,S,CN,G,N,N,N,Y,Y,P,P,P,,4,M,,,N,N,N,,,,Y,,,Y,Y,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,Y,,,,Y,Y,,Y,,,C,,S,
3590,WYANDOTTE,3400,US LAKE ERIE,US,United States,42,12,N,83,9,W,CP06,14848,S,RN,E,N,N,Y,Y,Y,M,M,M,,,M,N,N,N,,N,Y,,,,N,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,N,,,,,,,,,,,,,Y,Y,,,N,N,,,,
